uri	sentence	label
20000278_2_S00470582	따라서 경쟁 업체와 비슷한 상품 진열 방식에서 벗어나 상품의 핵심인 참기름 구성세트가 들어가 있는 상품을 가운데로 진열하여 시각적으로 차별성이 두드러져 보이도록 만들었습니다.또한 가격과 더불어 구성품목별 전 성분을 비교하여 고객분들께 홍보했습니다.	0
20000278_1_S00015877	지금까지 쌓아온 역량을 바탕으로 에서 경험을 쌓으며 업에 대한 이해를 넓히고 전문성을 확보하여 최고의 업무 성과를 이끌어내어 회사와 동반성장하는 의 구성원이 되고 싶습니다.	1
20000278_1_S00241350	그 당시 이슈였던 택시 체험형 마케팅 잡지기사를 찾아 업로드 하였고 핵심단어들에 해시태그를 걸었습니다.	0
20000278_1_S00160555	국내외적으로 산재한 의 네트웍은 이 사업을 준비하기 위한 자산이 된다고 생각하였고 그 일원이 되어 의 모든 것을 경험하고 싶습니다.	1
20000278_1_S00557119	당시 업무를 담당했던 저는 한국전자전 kes 2017 에 대한 전자 제품의 기사 가치 보고서가 경쟁사의 기사와 섞여 가치측정이 정확하지 않다고 느꼈습니다.	0
20000278_1_S00337529	학부 연구생에 지원하여 폴리프로필렌 생산을 담당하고 화학 화학제품 생산 공장에서 생산기술 업무를 경험하였습니다.	0
20000278_2_S00554512	지난 8월 한 달간 상사의 ir 부서에서 인턴으로 근무한 경험은 재무제표를 읽는 시야를 넓힐 수 있었던 계기가 되었습니다.	0
20000278_1_S00130295	 에서 이러한 일들을 해나가고 싶습니다.	1
20000278_1_S00080922	저는 위와 같이 도전정신으로 무장한 방향키가 되어 에 훈풍을 가져다줄 항해를 할 자신이 있습니다.	1
20000278_1_S00533522	따라서 저희는 광고 마케팅 공모전에 참여하였습니다.	0
20000278_1_S00136006	 의 매출을 극대화하고 소비자를 만족시킬 수 있는 브랜드를 발굴하는 md가 되겠습니다.	1
20000278_1_S00149553	수능이 끝난 후 가정팀에서 아르바이트한 경험이 있습니다.	1
20000278_1_S00103944	체계적인 절차를 가진 에서 재무에 더욱 특화된 직무 수행을 원하여 지원하였습니다.	1
20000278_1_S00546356	그 결과 미팅을 가졌던 페이스북 트위터 모두에서 저희 사업을 전폭적으로 돕겠다고 했습니다.직무를 수행하면서 사업의 우수성을 홍보하고 사업에 대한 공감을 이끌어내는 일에 큰 성취감을 느꼈습니다.	0
20000278_1_S00259094	요약이 완료되면 서버를 통해 상담한 고객에 게 상담시간 상담일자 상담 주요 내용이 담긴 톡 메시지를 전송하게 됩니다.	0
20000278_1_S00399140	 건강을 위한 취미 활동 자전거 국토종주 군대 전역 후 재직 당시 건강을 위해 취미활동으로 자전거라이딩을 했었습니다.	0
20000278_1_S00132895	이미 선두에 있으면서도 주변을 살피며 함께 선두로 갈 수 있도록 하는 의 파트너가 되겠습니다.	1
20000278_1_S00073810	 도 상황과 시간에 맞는 세일즈 전략으로 기여하는 사원이 되겠습니다.	1
20000278_1_S00552235	 모두를 만족시키는 협상 4명의 팀원과 함께 에서 주최하는 아이디어 페스티벌 공모전에 참여해 주어진 과제를 해결했습니다.	0
20000278_1_S00133683	그 결과 한 달 뒤에 우수교육팀으로 선정되는 성과를 올렸고 공감대 소통이 공동의 목표 달성에 기여할 수 있음을 깨달았습니다. 에서도 동료들과의 유기적인 소통과 협업으로 팀워크를 높이겠습니다.	1
20000278_1_S00030042	 가성비를 넘어 가심비를 만족시키다 트렌드리더 은 3도 의도 시도 태도 를 중요하게 생각하는 저와 많이 닮았습니다.	1
20000278_1_S00031602	세계로 뻗어 가는 에서 새로운 글로벌 성장동력을 발굴하며 동반 성장하고 싶어 입사를 희망하게 되었습니다.	1
20000278_1_S00038721	ux 디자인사업부에 소속되어 현대 자동차 아모레 퍼시픽의 구축 프로젝트에 참여해 왔던 다양한 경험을 해왔습니다.	0
20000278_2_S00517789	 화학공학 전공자의 사업 개발 열정 저는 올해 7월 1일부터 4주 동안 상사의 인프라 부문 프로젝트 팀에서 인턴 생활을 했습니다.	0
20000278_1_S00549466	또한 고객사 물류 needs를 위해 e 영업 담당자로부터 생산일정을 공유 받고 달라스 la 시카고 팀과의 유기적인 협력이 중요했고 고객사 claim대비를 위해 창고에서 환적 시 데미지 여부를 파악하여 문서화 하는 것이 중요했습니다.	0
20000278_1_S00126384	 에서 업무를 수행하게 된다면 고객을 마주하는 업무가 많을 것이기 때문에 고객의 불편을 최소화하기 위해 시급성에 비중을 두고 업무를 처리하겠습니다.	1
20000278_1_S00042806	이 생각은 의 고객을 접할 때 더욱 빛을 발하며 시너지를 가져올 것입니다.	1
20000278_1_S00163701	이러한 경험을 바탕으로 시그니엘 l7 등 차별화 브랜딩 전략으로 고객만족을 실현하는 에서 경영자로 성장하고 싶습니다.	1
20000278_1_S00134928	상품 고급화 전용 회원제인 엘클럽을 운영하는 의 방향 중 하나는 우량고객 확보라고 생각합니다.	1
20000278_2_S00524928	분석결과를 토대로 소비자와 점주 둘 다 공기청정기에 대한 니즈가 있다는 것을 파악하였고 제품을 가장 신뢰한다는 피드백도 받았습니다.	0
20000278_1_S00080990	끈기 있는 연구 정신으로 에서 모든 고객이 만족할 수 있는 혁신적인 서비스를 제공하고 싶어 지원하게 되었습니다.	1
20000278_2_S00073028	제한적인 자본 내에서 상품을 구매해야 했기에 비용이 50 저렴한 주얼리 제품의 경쟁력을 근거로 제시했습니다.2 데이터랩을 통해 두 상품의 검색량을 비교했습니다.	0
20000278_1_S00552484	20살 에너지 희망에너지 봉사활동을 통해 저소득층 어린이들과 함께하는 삶을 배울 수 있었습니다.	0
20000278_1_S00535414	또한 데이터 랩을 적극 활용했습니다.	0
20000278_1_S00556613	그리고 유튜브로만 영상을 유통하는 것이 아니라 카카오나 tv를 통해서도 기존영상들을 공급해 조금의 조회 수와 유입 시청자를 늘리는 것이 필요하다고 느꼈습니다.	0
20000278_1_S00272913	30여 개의 거래처를 담당하는 의 영업사원으로서 미팅을 주관하고 md와 물류 등 다양한 부서와 협업하며 소통 능력을 키웠습니다.	0
20000278_1_S00148003	이제 의 다양한 연령별 성별 고객의 니즈를 충족시키는 방안을 찾겠습니다.	1
20000278_1_S00029810	 지난 2년 앞으로의 20년 입사 초기는 의 사업부 및 공정과 선진 환경안전경영체계를 파악하는 적응기로 2년 동안 환경관리자로서 근무했던 경험을 기반으로 구성원으로 빠르게 융합하도록 하겠습니다.	1
20000278_1_S00497562	영삼성 서포터즈 활동 중 에서 제시하는 과제를 수행하는 과정에서 서로 다양한 의견을 존중하며 활동을 진행했고 수료식에서 최우수 팀워크 상 을 받았습니다.	0
20000278_1_S00108123	학회와 인턴 kt에서의 인사직무 경력을 십분 발휘하여 의 인재들을 체계적으로 관리하고 합리적인 인사정책을 기획하여 회사 발전에 기여하겠습니다.	1
20000278_1_S00308933	또 공정 모사 프로그램인 pro 를 활용하여 다양한 증류탑을 설계해본 경험과 2박 3일간의 공장 견학 경험을 통해 실무에 대해 간접적으로 체험할 수 있었습니다.또한 하이닉스에서 장비 엔지니어로 약 1년 8개월간 근무하면서 다음과 같은 역량을 얻을 수 있었습니다.	0
20000278_1_S00211364	지금까지 글로벌챌린저 블로그 운영 영상 공모전 수상 쇼핑몰 프로모션 기획 아르바이트 등 다양한 매체에서 디지털 콘텐츠 기획과 제작 업무를 맡았습니다. 홈쇼핑의 채널별 최적의 전략을 찾아 고객과 효과적으로 커뮤니케이션하겠습니다.	0
20000278_1_S00048819	 렌탈 접근성 제고를 통한 공유경제의 활성화 모든 고객이 모빌리티 서비스를 찾을 때 을 선택할 수 있도록 최상의 렌탈솔루션을 제공하는 시스템을 구현하고 싶습니다.	1
20000278_2_S00532814	특히 물류의 다변화를 연구하며 페이 배송과 같은 스마트물류는 첨단 물류 서비스를 제공할 수 있다는 점은 잠재력을 시사합니다.이에 인턴 경험을 통해 실질적인 판촉을 경험했고 중앙위원회 임원으로 활동할 당시 협상력을 통해 타 기업의 제품을 무상으로 얻어오는 역량을 강화했습니다.	0
20000278_1_S00551226	 network 열정 현장에서의 경험 네트워크에 관한 관심과 열정으로 유플러스에서 수도권 무선국 심의 및 관리 업무를 맡은 경험이 있습니다.	0
20000278_2_S00546520	설문지 분석 결과 주 고객층이 40 50대 여성이었고 온라인 구매가 익숙하지 않기 때문에 매장에서 주로 구매한다는 이유가 69 를 차지했습니다.이후에 톡을 이용하여 매 달 7월 호 와 같은 sns잡지를 받아볼 수 있도록 했고 2분기에 온라인 판매율이 약 115 상승하는 성과를 이룰 수 있었습니다.	0
20000278_1_S00070841	주기적으로 모임에 참여하여 견문을 넓혔습니다. 입사 후에도 이러한 자세를 견지하여 항상 열정적이고 책임감 있게 배우는 자세로 나아가겠습니다.	1
20000278_1_S00086311	 는 제가 이 모든 것을 충족시킬 수 있는 기업이라 생각합니다.	1
20000278_1_S00087506	 끊임없는 도전과 발전 은 생활용품에서 최첨단 신소재까지 아우르는 다양한 제품군으로 글로벌 top7 화학회사로의 도약을 목표로 발전해 나가고 있습니다.	1
20000278_1_S00559679	저는 유튜버를 통한 인플루언서 홍보 기대효과를 설명했고 sns와 행사로 교내 그린라운지 홍보까지 가능함을 설득했습니다.	0
20000278_1_S00041895	 은 기초유분부터 모노머 폴리머 제품까지 전방위에 걸친 석유화학 제품을 생산하는 매우 우수한 사업경쟁력을 갖추고 있습니다.	1
20000278_1_S00008663	손쉽게 영상을 편집할 수 있다는 강점을 활용하여 의 콘텐츠를 제작합니다.	1
20000278_1_S00558194	 설렘이란 감정 과 경험 을 설계할 수 있는 사람 에서 뷰티즌 15기 활동을 하는 중 캠퍼스 프로모션 기획을 진행했는데 이 때 저는 마케팅 대상의 주요 특성을 파악해 도서관에서 설렘의 쪽지 란 콘셉트로 기획안을 작성했습니다.	0
20000278_2_S00461226	그래서 떠올린 것은 톡플러스친구를 통해 동영상 파일을 전송하는 것이었습니다.	0
20000278_1_S00525344	현재는 중앙연구소에서 photo lithography 공정업무 노광 현상 부터 광학현미경 sem 촬영까지 column spacer 안정성 평가 업무를 맡고 있습니다.	0
20000278_1_S00088805	그리고 위와 같이 조치했던 노력으로 현장에 부임한 지 5개월 만에 시공사 대표로 준공서류를 발주처로 이관하는 업무 및 소방라인 설치 감독과 같은 중대 역할을 완벽히 수행하며 현장 내 핵심 인재로 성장할 수 있었습니다. 은 초진화형 기업으로 무궁무진한 잠재력을 갖추고 있는 기업으로 일거수일투족을 고객들이 귀 기울이고 있습니다.	1
20000278_1_S00079909	소모임 활동을 통해 경험했던 의견을 말하고 팀원들을 설득했던 과정들은 에서 업무를 수행하며 팀원들 간의 의견을 조율할 때 도움이 될 것입니다.당시 저는 차량의 전기 및 전자장치를 담당하는 배선팀이었습니다.	1
20000278_1_S00020840	 에서 비닐 포장된 냉동 피자를 집었는데 비닐이 뜯겨있던 제품이어서 내용물이 우수수 떨어진 적이 있습니다.	1
20000278_1_S00555018	따라서 위안부 후원 기업인 희움 을 선정하고 데이터 랩과 구글 트랜드를 통해 타겟의 선호 장소와 활동에 맞는 프로모션을 준비했습니다.	0
20000278_2_S00486519	이 강점으로 킷캣서포터즈에서 최우수상을 수상했습니다.	0
20000278_1_S00095622	 신사업전략팀에 입사하여 더 많은 것을 배워 저의 능력으로 와 사회에 큰 도움이 되는 상사인으로 성장하고 싶습니다.	1
20000278_1_S00065251	출시 1개월 만에 내부매출 3억에서 5억으로 전월대비 매출 66 이상 신장하였고 이 경험을 통하여 현장에서 답을 찾는 열정과 소비자들로부터 얻은 혜안이 얼마나 중요한지를 체감할 수 있었습니다.다양한 채널 및 고객으로부터 얻은 정보에 기반을 두어 새로움을 창출했던 저의 경험과 역량을 살려 이제는 를 찾는 고객에게 맛있는 경험을 제공하는 핵심 인재가 되겠습니다.	1
20000278_1_S00124020	고객 데이터 로그 분석 비정형 데이터 분석으로 나온 결과를 제휴사와의 협력을 통해 만의 프로모션 성공 포트폴리오를 만들며 로열티 증대에 기여하겠습니다.	1
